Verb,Tense,Form,Translation,Difficulty
hin,Past definite tense,hitte,He believeed,intermediate
hin,Past definite tense,hittük,We believeed,intermediate
hin,Past definite tense,hittétek,You all believeed,intermediate
hin,Past definite tense,hitték,They believeed,intermediate
hin,Conditional present indefinite tense,hinnék,I would believe,intermediate
hin,Conditional present indefinite tense,hinnél,You would believe,intermediate
hin,Conditional present indefinite tense,hinne,He would believe,intermediate
hin,Conditional present indefinite tense,hinnénk,We would believe,intermediate
hin,Conditional present indefinite tense,hinnétek,You all would believe,intermediate
hin,Conditional present indefinite tense,hinnének,They would believe,intermediate
hin,Conditional present definite tense,hinném,I would believe,intermediate
hin,Conditional present definite tense,hinnéd,You would believe,intermediate
hin,Conditional present definite tense,hinné,He would believe,intermediate
hin,Conditional present definite tense,hinnénk,We would believe,intermediate
hin,Conditional present definite tense,hinnétek,You all would believe,intermediate
hin,Conditional present definite tense,hinnék,They would believe,intermediate
hin,Conditional past indefinite tense,hittem volna,I would have believeed,intermediate
hin,Conditional past indefinite tense,hittél volna,You would have believeed,intermediate
hin,Conditional past indefinite tense,hitt volna,He would have believeed,intermediate
hin,Conditional past indefinite tense,hittünk volna,We would have believeed,intermediate
hin,Conditional past indefinite tense,hittetek volna,You all would have believeed,intermediate
hin,Conditional past indefinite tense,hittek volna,They would have believeed,intermediate
hin,Conditional past definite tense,hittem volna,I would have believeed,intermediate
hin,Conditional past definite tense,hitted volna,You would have believeed,intermediate
hin,Conditional past definite tense,hitte volna,He would have believeed,intermediate
hin,Conditional past definite tense,hittük volna,We would have believeed,intermediate
hin,Conditional past definite tense,hittétek volna,You all would have believeed,intermediate
hin,Conditional past definite tense,hitték volna,They would have believeed,intermediate
hin,Future indefinite tense,fogok hinni,I will believe,advanced
hin,Future indefinite tense,fogsz hinni,You will believe,advanced
hin,Future indefinite tense,fog hinni,He will believe,advanced
hin,Future indefinite tense,fogunk hinni,We will believe,advanced
hin,Future indefinite tense,fogtok hinni,You all will believe,advanced
hin,Future indefinite tense,fognak hinni,They will believe,advanced
hin,Future definite tense,fogom hinni,I will believe,advanced
hin,Future definite tense,fogod hinni,You will believe,advanced
hin,Future definite tense,fogja hinni,He will believe,advanced
hin,Future definite tense,fogjuk hinni,We will believe,advanced
hin,Future definite tense,fogjátok hinni,You all will believe,advanced
hin,Future definite tense,fogják hinni,They will believe,advanced
hin,Subjunctive present definite tense,higgyem,I believe,advanced
hin,Subjunctive present definite tense,hidd,You believe,advanced
hin,Subjunctive present definite tense,higgye,He believes,advanced
hin,Subjunctive present definite tense,higgyük,We believe,advanced
hin,Subjunctive present definite tense,higgyétek,You all believe,advanced
hin,Subjunctive present definite tense,higgyék,They believe,advanced
hin,Subjunctive present indefinite tense,higgyek,I believe,advanced
hin,Subjunctive present indefinite tense,higgy,You believe,advanced
hin,Subjunctive present indefinite tense,higgyen,He believes,advanced
hin,Subjunctive present indefinite tense,higgyünk,We believe,advanced
hin,Subjunctive present indefinite tense,higgyetek,You all believe,advanced
hin,Subjunctive present indefinite tense,higgyenek,They believe,advanced
hin,Conjugated infinitives,hinnem,I believe,advanced
hin,Conjugated infinitives,hinned,You believe,advanced
hin,Conjugated infinitives,hinnie,He believes,advanced
hin,Conjugated infinitives,hinnünk,We believe,advanced
hin,Conjugated infinitives,hinnetek,You all believe,advanced
hin,Conjugated infinitives,hinniük,They believe,advanced
tör,Present indefinite tense,török,I break,beginner
tör,Present indefinite tense,törsz,You break,beginner
tör,Present indefinite tense,tör,He breaks,beginner
tör,Present indefinite tense,törünk,We break,beginner
tör,Present indefinite tense,törtök,You all break,beginner
tör,Present indefinite tense,törnek,They break,beginner
tör,Present definite tense,töröm,I break,beginner
tör,Present definite tense,töröd,You break,beginner
tör,Present definite tense,töri,He breaks,beginner
tör,Present definite tense,törjük,We break,beginner
tör,Present definite tense,töritek,You all break,beginner
tör,Present definite tense,törik,They break,beginner
tör,Past indefinite tense,törtem,I breaked,intermediate
tör,Past indefinite tense,törtél,You breaked,intermediate
tör,Past indefinite tense,tört,He breaked,intermediate
tör,Past indefinite tense,törtünk,We breaked,intermediate
tör,Past indefinite tense,törtetek,You all breaked,intermediate
tör,Past indefinite tense,törtek,They breaked,intermediate
tör,Past definite tense,törtem,I breaked,intermediate
tör,Past definite tense,törted,You breaked,intermediate
tör,Past definite tense,törte,He breaked,intermediate
tör,Past definite tense,törtük,We breaked,intermediate
tör,Past definite tense,törtétek,You all breaked,intermediate
tör,Past definite tense,törték,They breaked,intermediate
tör,Conditional present indefinite tense,törnék,I would break,intermediate
tör,Conditional present indefinite tense,törnél,You would break,intermediate
tör,Conditional present indefinite tense,törne,He would break,intermediate
tör,Conditional present indefinite tense,törnénk,We would break,intermediate
tör,Conditional present indefinite tense,törnétek,You all would break,intermediate
tör,Conditional present indefinite tense,törnének,They would break,intermediate
tör,Conditional present definite tense,törném,I would break,intermediate
tör,Conditional present definite tense,törnéd,You would break,intermediate
tör,Conditional present definite tense,törné,He would break,intermediate
tör,Conditional present definite tense,törnénk,We would break,intermediate
tör,Conditional present definite tense,törnétek,You all would break,intermediate
tör,Conditional present definite tense,törnék,They would break,intermediate
tör,Conditional past indefinite tense,törtem volna,I would have breaked,intermediate
tör,Conditional past indefinite tense,törtél volna,You would have breaked,intermediate
tör,Conditional past indefinite tense,tört volna,He would have breaked,intermediate
tör,Conditional past indefinite tense,törtünk volna,We would have breaked,intermediate
tör,Conditional past indefinite tense,törtetek volna,You all would have breaked,intermediate
tör,Conditional past indefinite tense,törtek volna,They would have breaked,intermediate
tör,Conditional past definite tense,törtem volna,I would have breaked,intermediate
tör,Conditional past definite tense,törted volna,You would have breaked,intermediate
tör,Conditional past definite tense,törte volna,He would have breaked,intermediate
tör,Conditional past definite tense,törtük volna,We would have breaked,intermediate
tör,Conditional past definite tense,törtétek volna,You all would have breaked,intermediate
tör,Conditional past definite tense,törték volna,They would have breaked,intermediate
tör,Future indefinite tense,fogok törni,I will break,advanced
tör,Future indefinite tense,fogsz törni,You will break,advanced
tör,Future indefinite tense,fog törni,He will break,advanced
tör,Future indefinite tense,fogunk törni,We will break,advanced
tör,Future indefinite tense,fogtok törni,You all will break,advanced
tör,Future indefinite tense,fognak törni,They will break,advanced
tör,Future definite tense,fogom törni,I will break,advanced
tör,Future definite tense,fogod törni,You will break,advanced
tör,Future definite tense,fogja törni,He will break,advanced
tör,Future definite tense,fogjuk törni,We will break,advanced
tör,Future definite tense,fogjátok törni,You all will break,advanced
tör,Future definite tense,fogják törni,They will break,advanced
tör,Subjunctive present definite tense,törjem,I break,advanced
tör,Subjunctive present definite tense,törd,You break,advanced
tör,Subjunctive present definite tense,törje,He breaks,advanced
tör,Subjunctive present definite tense,törjük,We break,advanced
tör,Subjunctive present definite tense,törjétek,You all break,advanced
tör,Subjunctive present definite tense,törjék,They break,advanced
tör,Subjunctive present indefinite tense,törjek,I break,advanced
tör,Subjunctive present indefinite tense,törj,You break,advanced
tör,Subjunctive present indefinite tense,törjön,He breaks,advanced
tör,Subjunctive present indefinite tense,törjünk,We break,advanced
tör,Subjunctive present indefinite tense,törjetek,You all break,advanced
tör,Subjunctive present indefinite tense,törjenek,They break,advanced
tör,Conjugated infinitives,törnöm,I break,advanced
tör,Conjugated infinitives,törnöd,You break,advanced
tör,Conjugated infinitives,törnie,He breaks,advanced
tör,Conjugated infinitives,törnünk,We break,advanced
tör,Conjugated infinitives,törnötök,You all break,advanced
tör,Conjugated infinitives,törniük,They break,advanced
hoz,Present indefinite tense,hozok,I bring,beginner
hoz,Present indefinite tense,hozol,You bring,beginner
hoz,Present indefinite tense,hoz,He brings,beginner
hoz,Present indefinite tense,hozunk,We bring,beginner
hoz,Present indefinite tense,hoztok,You all bring,beginner
hoz,Present indefinite tense,hoznak,They bring,beginner
hoz,Present definite tense,hozom,I bring,beginner
hoz,Present definite tense,hozod,You bring,beginner
hoz,Present definite tense,hozza,He brings,beginner
hoz,Present definite tense,hozzuk,We bring,beginner
hoz,Present definite tense,hozzátok,You all bring,beginner
hoz,Present definite tense,hozzák,They bring,beginner
hoz,Past indefinite tense,hoztam,I brought,intermediate
hoz,Past indefinite tense,hoztál,You brought,intermediate
hoz,Past indefinite tense,hozott,He brought,intermediate
hoz,Past indefinite tense,hoztunk,We brought,intermediate
hoz,Past indefinite tense,hoztatok,You all brought,intermediate
hoz,Past indefinite tense,hoztak,They brought,intermediate
hoz,Past definite tense,hoztam,I brought,intermediate
hoz,Past definite tense,hoztad,You brought,intermediate
hoz,Past definite tense,hozta,He brought,intermediate
hoz,Past definite tense,hoztuk,We brought,intermediate
hoz,Past definite tense,hoztátok,You all brought,intermediate
hoz,Past definite tense,hozták,They brought,intermediate
hoz,Conditional present indefinite tense,hoznék,I would bring,intermediate
hoz,Conditional present indefinite tense,hoznál,You would bring,intermediate
hoz,Conditional present indefinite tense,hozna,He would bring,intermediate
hoz,Conditional present indefinite tense,hoznánk,We would bring,intermediate
hoz,Conditional present indefinite tense,hoznátok,You all would bring,intermediate
hoz,Conditional present indefinite tense,hoznának,They would bring,intermediate
