Verb,Tense,Form,Translation,Difficulty
lesz,Conditional present indefinite tense,lenne,lenne,beginner
lesz,Conditional present indefinite tense,lennénk,lennénk,beginner
lesz,Conditional present indefinite tense,lennétek,lennétek,beginner
lesz,Conditional present indefinite tense,lennének,lennének,beginner
lesz,Conditional past indefinite tense,lettem volna,lettem volna,intermediate
lesz,Conditional past indefinite tense,lettél volna,lettél volna,intermediate
lesz,Conditional past indefinite tense,lett volna,lett volna,intermediate
lesz,Conditional past indefinite tense,lettünk volna,lettünk volna,intermediate
lesz,Conditional past indefinite tense,lettetek volna,lettetek volna,intermediate
lesz,Conditional past indefinite tense,lettek volna,lettek volna,intermediate
lesz,Future indefinite tense,fogok lenni,fogok lenni,advanced
lesz,Future indefinite tense,fogsz lenni,fogsz lenni,advanced
lesz,Future indefinite tense,fog lenni,fog lenni,advanced
lesz,Future indefinite tense,fogunk lenni,fogunk lenni,advanced
lesz,Future indefinite tense,fogtok lenni,fogtok lenni,advanced
lesz,Future indefinite tense,fognak lenni,fognak lenni,advanced
lesz,Subjunctive present indefinite tense,legyek,legyek,beginner
lesz,Subjunctive present indefinite tense,légy,légy,beginner
lesz,Subjunctive present indefinite tense,legyen,legyen,beginner
lesz,Subjunctive present indefinite tense,legyünk,legyünk,beginner
lesz,Subjunctive present indefinite tense,legyetek,legyetek,beginner
lesz,Subjunctive present indefinite tense,legyenek,legyenek,beginner
lesz,Conjugated infinitives,lennem,lennem,advanced
lesz,Conjugated infinitives,lenned,lenned,advanced
lesz,Conjugated infinitives,lennie,lennie,advanced
lesz,Conjugated infinitives,lennünk,lennünk,advanced
lesz,Conjugated infinitives,lennetek,lennetek,advanced
lesz,Conjugated infinitives,lenniük,lenniük,advanced
hisz,Present indefinite tense,hiszek,hiszek,beginner
hisz,Present indefinite tense,hiszel,hiszel,beginner
hisz,Present indefinite tense,hisz,You (singular) hisz,beginner
hisz,Present indefinite tense,hiszünk,hiszünk,beginner
hisz,Present indefinite tense,hisztek,hisztek,beginner
hisz,Present indefinite tense,hisznek,hisznek,beginner
hisz,Present definite tense,hiszem,hiszem,beginner
hisz,Present definite tense,hiszed,hiszed,beginner
hisz,Present definite tense,hiszi,hiszi,beginner
hisz,Present definite tense,hisszük,hisszük,beginner
hisz,Present definite tense,hiszitek,hiszitek,beginner
hisz,Present definite tense,hiszik,hiszik,beginner
hisz,Past indefinite tense,hittem,hittem,intermediate
hisz,Past indefinite tense,hittél,hittél,intermediate
hisz,Past indefinite tense,hitt,hitt,intermediate
hisz,Past indefinite tense,hittünk,hittünk,intermediate
hisz,Past indefinite tense,hittetek,hittetek,intermediate
hisz,Past indefinite tense,hittek,hittek,intermediate
hisz,Past definite tense,hittem,hittem,intermediate
hisz,Past definite tense,hitted,hitted,intermediate
hisz,Past definite tense,hitte,hitte,intermediate
hisz,Past definite tense,hittük,hittük,intermediate
hisz,Past definite tense,hittétek,hittétek,intermediate
hisz,Past definite tense,hitték,hitték,intermediate
hisz,Conditional present indefinite tense,hinnék,hinnék,beginner
hisz,Conditional present indefinite tense,hinnél,hinnél,beginner
hisz,Conditional present indefinite tense,hinne,hinne,beginner
hisz,Conditional present indefinite tense,hinnénk,hinnénk,beginner
hisz,Conditional present indefinite tense,hinnétek,hinnétek,beginner
hisz,Conditional present indefinite tense,hinnének,hinnének,beginner
hisz,Conditional present definite tense,hinném,hinném,beginner
hisz,Conditional present definite tense,hinnéd,hinnéd,beginner
hisz,Conditional present definite tense,hinné,hinné,beginner
hisz,Conditional present definite tense,hinnénk,hinnénk,beginner
hisz,Conditional present definite tense,hinnétek,hinnétek,beginner
hisz,Conditional present definite tense,hinnék,hinnék,beginner
hisz,Conditional past indefinite tense,hittem volna,hittem volna,intermediate
hisz,Conditional past indefinite tense,hittél volna,hittél volna,intermediate
hisz,Conditional past indefinite tense,hitt volna,hitt volna,intermediate
hisz,Conditional past indefinite tense,hittünk volna,hittünk volna,intermediate
hisz,Conditional past indefinite tense,hittetek volna,hittetek volna,intermediate
hisz,Conditional past indefinite tense,hittek volna,hittek volna,intermediate
hisz,Conditional past definite tense,hittem volna,hittem volna,intermediate
hisz,Conditional past definite tense,hitted volna,hitted volna,intermediate
hisz,Conditional past definite tense,hitte volna,hitte volna,intermediate
hisz,Conditional past definite tense,hittük volna,hittük volna,intermediate
hisz,Conditional past definite tense,hittétek volna,hittétek volna,intermediate
hisz,Conditional past definite tense,hitték volna,hitték volna,intermediate
hisz,Future indefinite tense,fogok hinni,fogok hinni,advanced
hisz,Future indefinite tense,fogsz hinni,fogsz hinni,advanced
hisz,Future indefinite tense,fog hinni,fog hinni,advanced
hisz,Future indefinite tense,fogunk hinni,fogunk hinni,advanced
hisz,Future indefinite tense,fogtok hinni,fogtok hinni,advanced
hisz,Future indefinite tense,fognak hinni,fognak hinni,advanced
hisz,Future definite tense,fogom hinni,fogom hinni,advanced
hisz,Future definite tense,fogod hinni,fogod hinni,advanced
hisz,Future definite tense,fogja hinni,fogja hinni,advanced
hisz,Future definite tense,fogjuk hinni,fogjuk hinni,advanced
hisz,Future definite tense,fogjátok hinni,fogjátok hinni,advanced
hisz,Future definite tense,fogják hinni,fogják hinni,advanced
hisz,Subjunctive present definite tense,higgyem,higgyem,beginner
hisz,Subjunctive present definite tense,hidd,hidd,beginner
hisz,Subjunctive present definite tense,higgye,higgye,beginner
hisz,Subjunctive present definite tense,higgyük,higgyük,beginner
hisz,Subjunctive present definite tense,higgyétek,higgyétek,beginner
hisz,Subjunctive present definite tense,higgyék,higgyék,beginner
hisz,Subjunctive present indefinite tense,higgyek,higgyek,beginner
hisz,Subjunctive present indefinite tense,higgy,higgy,beginner
hisz,Subjunctive present indefinite tense,higgyen,higgyen,beginner
hisz,Subjunctive present indefinite tense,higgyünk,higgyünk,beginner
hisz,Subjunctive present indefinite tense,higgyetek,higgyetek,beginner
hisz,Subjunctive present indefinite tense,higgyenek,higgyenek,beginner
hisz,Conjugated infinitives,hinnem,hinnem,advanced
hisz,Conjugated infinitives,hinned,hinned,advanced
hisz,Conjugated infinitives,hinnie,hinnie,advanced
hisz,Conjugated infinitives,hinnünk,hinnünk,advanced
hisz,Conjugated infinitives,hinnetek,hinnetek,advanced
hisz,Conjugated infinitives,hinniük,hinniük,advanced
tör,Present indefinite tense,török,török,beginner
tör,Present indefinite tense,törsz,You (singular) törsz,beginner
tör,Present indefinite tense,tör,tör,beginner
tör,Present indefinite tense,törünk,törünk,beginner
tör,Present indefinite tense,törtök,törtök,beginner
tör,Present indefinite tense,törnek,törnek,beginner
tör,Present definite tense,töröm,töröm,beginner
tör,Present definite tense,töröd,töröd,beginner
tör,Present definite tense,töri,töri,beginner
tör,Present definite tense,törjük,törjük,beginner
tör,Present definite tense,töritek,töritek,beginner
tör,Present definite tense,törik,törik,beginner
tör,Past indefinite tense,törtem,törtem,intermediate
tör,Past indefinite tense,törtél,törtél,intermediate
tör,Past indefinite tense,tört,tört,intermediate
tör,Past indefinite tense,törtünk,törtünk,intermediate
tör,Past indefinite tense,törtetek,törtetek,intermediate
tör,Past indefinite tense,törtek,törtek,intermediate
tör,Past definite tense,törtem,törtem,intermediate
tör,Past definite tense,törted,törted,intermediate
tör,Past definite tense,törte,törte,intermediate
tör,Past definite tense,törtük,törtük,intermediate
tör,Past definite tense,törtétek,törtétek,intermediate
tör,Past definite tense,törték,törték,intermediate
tör,Conditional present indefinite tense,törnék,törnék,beginner
tör,Conditional present indefinite tense,törnél,törnél,beginner
tör,Conditional present indefinite tense,törne,törne,beginner
tör,Conditional present indefinite tense,törnénk,törnénk,beginner
tör,Conditional present indefinite tense,törnétek,törnétek,beginner
tör,Conditional present indefinite tense,törnének,törnének,beginner
tör,Conditional present definite tense,törném,törném,beginner
tör,Conditional present definite tense,törnéd,törnéd,beginner
tör,Conditional present definite tense,törné,törné,beginner
tör,Conditional present definite tense,törnénk,törnénk,beginner
tör,Conditional present definite tense,törnétek,törnétek,beginner
tör,Conditional present definite tense,törnék,törnék,beginner
tör,Conditional past indefinite tense,törtem volna,törtem volna,intermediate
tör,Conditional past indefinite tense,törtél volna,törtél volna,intermediate
tör,Conditional past indefinite tense,tört volna,tört volna,intermediate
tör,Conditional past indefinite tense,törtünk volna,törtünk volna,intermediate
tör,Conditional past indefinite tense,törtetek volna,törtetek volna,intermediate
tör,Conditional past indefinite tense,törtek volna,törtek volna,intermediate
tör,Conditional past definite tense,törtem volna,törtem volna,intermediate
tör,Conditional past definite tense,törted volna,törted volna,intermediate
tör,Conditional past definite tense,törte volna,törte volna,intermediate
tör,Conditional past definite tense,törtük volna,törtük volna,intermediate
tör,Conditional past definite tense,törtétek volna,törtétek volna,intermediate
tör,Conditional past definite tense,törték volna,törték volna,intermediate
tör,Future indefinite tense,fogok törni,fogok törni,advanced
tör,Future indefinite tense,fogsz törni,fogsz törni,advanced
tör,Future indefinite tense,fog törni,fog törni,advanced
tör,Future indefinite tense,fogunk törni,fogunk törni,advanced
tör,Future indefinite tense,fogtok törni,fogtok törni,advanced
tör,Future indefinite tense,fognak törni,fognak törni,advanced
tör,Future definite tense,fogom törni,fogom törni,advanced
tör,Future definite tense,fogod törni,fogod törni,advanced
tör,Future definite tense,fogja törni,fogja törni,advanced
tör,Future definite tense,fogjuk törni,fogjuk törni,advanced
tör,Future definite tense,fogjátok törni,fogjátok törni,advanced
tör,Future definite tense,fogják törni,fogják törni,advanced
tör,Subjunctive present definite tense,törjem,törjem,beginner
tör,Subjunctive present definite tense,törd,törd,beginner
tör,Subjunctive present definite tense,törje,törje,beginner
tör,Subjunctive present definite tense,törjük,törjük,beginner
tör,Subjunctive present definite tense,törjétek,törjétek,beginner
tör,Subjunctive present definite tense,törjék,törjék,beginner
tör,Subjunctive present indefinite tense,törjek,törjek,beginner
tör,Subjunctive present indefinite tense,törj,törj,beginner
tör,Subjunctive present indefinite tense,törjön,törjön,beginner
tör,Subjunctive present indefinite tense,törjünk,törjünk,beginner
tör,Subjunctive present indefinite tense,törjetek,törjetek,beginner
tör,Subjunctive present indefinite tense,törjenek,törjenek,beginner
tör,Conjugated infinitives,törnöm,törnöm,advanced
tör,Conjugated infinitives,törnöd,törnöd,advanced
tör,Conjugated infinitives,törnie,törnie,advanced
tör,Conjugated infinitives,törnünk,törnünk,advanced
tör,Conjugated infinitives,törnötök,törnötök,advanced
tör,Conjugated infinitives,törniük,törniük,advanced
hoz,Present indefinite tense,hozok,I hozok,beginner
hoz,Present indefinite tense,hozol,hozol,beginner
hoz,Present indefinite tense,hoz,hoz,beginner
hoz,Present indefinite tense,hozunk,We hozunk,beginner
hoz,Present indefinite tense,hoztok,I hoztok,beginner
hoz,Present indefinite tense,hoznak,They hoznak,beginner
hoz,Present definite tense,hozom,I hozom,beginner
hoz,Present definite tense,hozod,You hozod,beginner
hoz,Present definite tense,hozza,hozza,beginner
hoz,Present definite tense,hozzuk,hozzuk,beginner
hoz,Present definite tense,hozzátok,I hozzátok,beginner
hoz,Present definite tense,hozzák,hozzák,beginner
hoz,Past indefinite tense,hoztam,I hoztam,intermediate
hoz,Past indefinite tense,hoztál,You hoztál,intermediate
hoz,Past indefinite tense,hozott,He/She hozott,intermediate
hoz,Past indefinite tense,hoztunk,We hoztunk,intermediate
hoz,Past indefinite tense,hoztatok,I hoztatok,intermediate
hoz,Past indefinite tense,hoztak,They hoztak,intermediate
hoz,Past definite tense,hoztam,I hoztam,intermediate
hoz,Past definite tense,hoztad,hoztad,intermediate
hoz,Past definite tense,hozta,hozta,intermediate
hoz,Past definite tense,hoztuk,hoztuk,intermediate
hoz,Past definite tense,hoztátok,I hoztátok,intermediate
hoz,Past definite tense,hozták,hozták,intermediate
hoz,Conditional present indefinite tense,hoznék,hoznék,beginner
hoz,Conditional present indefinite tense,hoznál,hoznál,beginner
hoz,Conditional present indefinite tense,hozna,hozna,beginner
hoz,Conditional present indefinite tense,hoznánk,hoznánk,beginner
hoz,Conditional present indefinite tense,hoznátok,I hoznátok,beginner
hoz,Conditional present indefinite tense,hoznának,They hoznának,beginner
hoz,Conditional present definite tense,hoznám,hoznám,beginner
hoz,Conditional present definite tense,hoznád,hoznád,beginner
hoz,Conditional present definite tense,hozná,hozná,beginner
hoz,Conditional present definite tense,hoznánk,hoznánk,beginner
