Verb,Tense,Form,Translation,Difficulty
hisz,Past definite tense,hitte,He believeed,intermediate
hisz,Past definite tense,hittük,We believeed,intermediate
hisz,Past definite tense,hittétek,They believeed,intermediate
hisz,Past definite tense,hitték,He believeed,intermediate
hisz,Conditional present indefinite tense,hinnék,I believe,intermediate
hisz,Conditional present indefinite tense,hinnél,You believe,intermediate
hisz,Conditional present indefinite tense,hinne,He believes,intermediate
hisz,Conditional present indefinite tense,hinnénk,We believe,intermediate
hisz,Conditional present indefinite tense,hinnétek,You all believe,intermediate
hisz,Conditional present indefinite tense,hinnének,They believe,intermediate
hisz,Conditional present definite tense,hinném,I believe,intermediate
hisz,Conditional present definite tense,hinnéd,You believe,intermediate
hisz,Conditional present definite tense,hinné,He believes,intermediate
hisz,Conditional present definite tense,hinnénk,We believe,intermediate
hisz,Conditional present definite tense,hinnétek,You all believe,intermediate
hisz,Conditional present definite tense,hinnék,I believe,intermediate
hisz,Conditional past indefinite tense,hittem volna,I would have believe,intermediate
hisz,Conditional past indefinite tense,hittél volna,You would have believe,intermediate
hisz,Conditional past indefinite tense,hitt volna,He would have believe,intermediate
hisz,Conditional past indefinite tense,hittünk volna,We would have believe,intermediate
hisz,Conditional past indefinite tense,hittetek volna,You all would have believe,intermediate
hisz,Conditional past indefinite tense,hittek volna,You all would have believe,intermediate
hisz,Conditional past definite tense,hittem volna,I would have believe,intermediate
hisz,Conditional past definite tense,hitted volna,You would have believe,intermediate
hisz,Conditional past definite tense,hitte volna,He would have believe,intermediate
hisz,Conditional past definite tense,hittük volna,We would have believe,intermediate
hisz,Conditional past definite tense,hittétek volna,You all would have believe,intermediate
hisz,Conditional past definite tense,hitték volna,None would have believe,intermediate
hisz,Future indefinite tense,fogok hinni,He believes,advanced
hisz,Future indefinite tense,fogsz hinni,He believes,advanced
hisz,Future indefinite tense,fog hinni,None will believe,advanced
hisz,Future indefinite tense,fogunk hinni,He believes,advanced
hisz,Future indefinite tense,fogtok hinni,He believes,advanced
hisz,Future indefinite tense,fognak hinni,He believes,advanced
hisz,Future definite tense,fogom hinni,He believes,advanced
hisz,Future definite tense,fogod hinni,He believes,advanced
hisz,Future definite tense,fogja hinni,He believes,advanced
hisz,Future definite tense,fogjuk hinni,He believes,advanced
hisz,Future definite tense,fogjátok hinni,He believes,advanced
hisz,Future definite tense,fogják hinni,He believes,advanced
hisz,Subjunctive present definite tense,higgyem,He believes,advanced
hisz,Subjunctive present definite tense,hidd,You believe,advanced
hisz,Subjunctive present definite tense,higgye,He believes,advanced
hisz,Subjunctive present definite tense,higgyük,We believe,advanced
hisz,Subjunctive present definite tense,higgyétek,You all believe,advanced
hisz,Subjunctive present definite tense,higgyék,He believes,advanced
hisz,Subjunctive present indefinite tense,higgyek,He believes,advanced
hisz,Subjunctive present indefinite tense,higgy,He believes,advanced
hisz,Subjunctive present indefinite tense,higgyen,He believes,advanced
hisz,Subjunctive present indefinite tense,higgyünk,We believe,advanced
hisz,Subjunctive present indefinite tense,higgyetek,You all believe,advanced
hisz,Subjunctive present indefinite tense,higgyenek,They believe,advanced
hisz,Conjugated infinitives,hinnem,He believes,advanced
hisz,Conjugated infinitives,hinned,You believe,advanced
hisz,Conjugated infinitives,hinnie,He believes,advanced
hisz,Conjugated infinitives,hinnünk,We believe,advanced
hisz,Conjugated infinitives,hinnetek,You all believe,advanced
hisz,Conjugated infinitives,hinniük,We believe,advanced
tör,Present indefinite tense,török,I break,beginner
tör,Present indefinite tense,törsz,You break,beginner
tör,Present indefinite tense,tör,He breaks,beginner
tör,Present indefinite tense,törünk,We break,beginner
tör,Present indefinite tense,törtök,You all break,beginner
tör,Present indefinite tense,törnek,They break,beginner
tör,Present definite tense,töröm,I break,beginner
tör,Present definite tense,töröd,You break,beginner
tör,Present definite tense,töri,He breaks,beginner
tör,Present definite tense,törjük,We break,beginner
tör,Present definite tense,töritek,You all break,beginner
tör,Present definite tense,törik,They break,beginner
tör,Past indefinite tense,törtem,I breaked,intermediate
tör,Past indefinite tense,törtél,You breaked,intermediate
tör,Past indefinite tense,tört,He breaked,intermediate
tör,Past indefinite tense,törtünk,We breaked,intermediate
tör,Past indefinite tense,törtetek,They breaked,intermediate
tör,Past indefinite tense,törtek,They breaked,intermediate
tör,Past definite tense,törtem,I breaked,intermediate
tör,Past definite tense,törted,You breaked,intermediate
tör,Past definite tense,törte,He breaked,intermediate
tör,Past definite tense,törtük,We breaked,intermediate
tör,Past definite tense,törtétek,They breaked,intermediate
tör,Past definite tense,törték,He breaked,intermediate
tör,Conditional present indefinite tense,törnék,I break,intermediate
tör,Conditional present indefinite tense,törnél,You break,intermediate
tör,Conditional present indefinite tense,törne,He breaks,intermediate
tör,Conditional present indefinite tense,törnénk,We break,intermediate
tör,Conditional present indefinite tense,törnétek,You all break,intermediate
tör,Conditional present indefinite tense,törnének,They break,intermediate
tör,Conditional present definite tense,törném,I break,intermediate
tör,Conditional present definite tense,törnéd,You break,intermediate
tör,Conditional present definite tense,törné,He breaks,intermediate
tör,Conditional present definite tense,törnénk,We break,intermediate
tör,Conditional present definite tense,törnétek,You all break,intermediate
tör,Conditional present definite tense,törnék,I break,intermediate
tör,Conditional past indefinite tense,törtem volna,I would have break,intermediate
tör,Conditional past indefinite tense,törtél volna,You would have break,intermediate
tör,Conditional past indefinite tense,tört volna,He would have break,intermediate
tör,Conditional past indefinite tense,törtünk volna,We would have break,intermediate
tör,Conditional past indefinite tense,törtetek volna,You all would have break,intermediate
tör,Conditional past indefinite tense,törtek volna,You all would have break,intermediate
tör,Conditional past definite tense,törtem volna,I would have break,intermediate
tör,Conditional past definite tense,törted volna,You would have break,intermediate
tör,Conditional past definite tense,törte volna,He would have break,intermediate
tör,Conditional past definite tense,törtük volna,We would have break,intermediate
tör,Conditional past definite tense,törtétek volna,You all would have break,intermediate
tör,Conditional past definite tense,törték volna,None would have break,intermediate
tör,Future indefinite tense,fogok törni,He breaks,advanced
tör,Future indefinite tense,fogsz törni,He breaks,advanced
tör,Future indefinite tense,fog törni,None will break,advanced
tör,Future indefinite tense,fogunk törni,He breaks,advanced
tör,Future indefinite tense,fogtok törni,He breaks,advanced
tör,Future indefinite tense,fognak törni,He breaks,advanced
tör,Future definite tense,fogom törni,He breaks,advanced
tör,Future definite tense,fogod törni,He breaks,advanced
tör,Future definite tense,fogja törni,He breaks,advanced
tör,Future definite tense,fogjuk törni,He breaks,advanced
tör,Future definite tense,fogjátok törni,He breaks,advanced
tör,Future definite tense,fogják törni,He breaks,advanced
tör,Subjunctive present definite tense,törjem,He breaks,advanced
tör,Subjunctive present definite tense,törd,You break,advanced
tör,Subjunctive present definite tense,törje,He breaks,advanced
tör,Subjunctive present definite tense,törjük,We break,advanced
tör,Subjunctive present definite tense,törjétek,You all break,advanced
tör,Subjunctive present definite tense,törjék,He breaks,advanced
tör,Subjunctive present indefinite tense,törjek,He breaks,advanced
tör,Subjunctive present indefinite tense,törj,You break,advanced
tör,Subjunctive present indefinite tense,törjön,He breaks,advanced
tör,Subjunctive present indefinite tense,törjünk,We break,advanced
tör,Subjunctive present indefinite tense,törjetek,You all break,advanced
tör,Subjunctive present indefinite tense,törjenek,They break,advanced
tör,Conjugated infinitives,törnöm,I break,advanced
tör,Conjugated infinitives,törnöd,You break,advanced
tör,Conjugated infinitives,törnie,He breaks,advanced
tör,Conjugated infinitives,törnünk,We break,advanced
tör,Conjugated infinitives,törnötök,You all break,advanced
tör,Conjugated infinitives,törniük,We break,advanced
hoz,Present indefinite tense,hozok,I bring,beginner
hoz,Present indefinite tense,hozol,He brings,beginner
hoz,Present indefinite tense,hoz,He brings,beginner
hoz,Present indefinite tense,hozunk,We bring,beginner
hoz,Present indefinite tense,hoztok,You all bring,beginner
hoz,Present indefinite tense,hoznak,They bring,beginner
hoz,Present definite tense,hozom,I bring,beginner
hoz,Present definite tense,hozod,You bring,beginner
hoz,Present definite tense,hozza,He brings,beginner
hoz,Present definite tense,hozzuk,We bring,beginner
hoz,Present definite tense,hozzátok,You all bring,beginner
hoz,Present definite tense,hozzák,He brings,beginner
hoz,Past indefinite tense,hoztam,I bringed,intermediate
hoz,Past indefinite tense,hoztál,You bringed,intermediate
hoz,Past indefinite tense,hozott,He bringed,intermediate
hoz,Past indefinite tense,hoztunk,We bringed,intermediate
hoz,Past indefinite tense,hoztatok,You all bringed,intermediate
hoz,Past indefinite tense,hoztak,They bringed,intermediate
hoz,Past definite tense,hoztam,I bringed,intermediate
hoz,Past definite tense,hoztad,You bringed,intermediate
hoz,Past definite tense,hozta,He bringed,intermediate
hoz,Past definite tense,hoztuk,We bringed,intermediate
hoz,Past definite tense,hoztátok,You all bringed,intermediate
hoz,Past definite tense,hozták,He bringed,intermediate
hoz,Conditional present indefinite tense,hoznék,I bring,intermediate
hoz,Conditional present indefinite tense,hoznál,You bring,intermediate
hoz,Conditional present indefinite tense,hozna,He brings,intermediate
hoz,Conditional present indefinite tense,hoznánk,We bring,intermediate
hoz,Conditional present indefinite tense,hoznátok,You all bring,intermediate
hoz,Conditional present indefinite tense,hoznának,They bring,intermediate
hoz,Conditional present definite tense,hoznám,I bring,intermediate
hoz,Conditional present definite tense,hoznád,You bring,intermediate
hoz,Conditional present definite tense,hozná,He brings,intermediate
hoz,Conditional present definite tense,hoznánk,We bring,intermediate
hoz,Conditional present definite tense,hoznátok,You all bring,intermediate
hoz,Conditional present definite tense,hoznák,He brings,intermediate
